fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon_x,Decathlon_x,Deporvillage_x,anio,dia_semana,es_black_friday,mes,dia,nombre_dia,semana_anio,trimestre,es_fin_semana,es_festivo,es_cyber_monday,inicio_mes,fin_mes,inicio_trimestre,fin_trimestre,dia_anio,semana_mes,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,media_movil_7,descuento_pct,Amazon_y,Decathlon_y,Deporvillage_y,Amazon,Decathlon,Deporvillage,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2023-11-16,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.69,74.07,23.84,22.92,26.0,2023,3,0,11,16,Thursday,46,4,0,0,0,0,0,0,0,320,3,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.7142857142857144,-1.2399999999999949,23.84,22.92,26.0,23.84,22.92,26.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-17,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.29,97.16,24.22,23.2,24.77,2023,4,0,11,17,Friday,46,4,0,0,0,0,0,0,0,321,3,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.5714285714285716,-2.8400000000000034,24.22,23.2,24.77,24.22,23.2,24.77,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-18,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,5,25.11,125.55,26.68,21.81,24.64,2023,5,0,11,18,Saturday,46,4,1,0,0,0,0,0,0,322,3,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.4285714285714284,0.43999999999999767,26.68,21.81,24.64,26.68,21.81,24.64,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-19,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.16,100.64,26.71,23.11,24.24,2023,6,0,11,19,Sunday,46,4,1,0,0,0,0,0,0,323,3,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.5714285714285716,0.6400000000000006,26.71,23.11,24.24,26.71,23.11,24.24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-20,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.74,77.22,25.55,21.99,24.8,2023,0,0,11,20,Monday,47,4,0,0,0,0,0,0,0,324,3,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.7142857142857144,2.9599999999999937,25.55,21.99,24.8,25.55,21.99,24.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-21,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,5,25.58,127.9,24.61,23.8,26.09,2023,1,0,11,21,Tuesday,47,4,0,0,0,0,0,0,0,325,3,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.7142857142857144,2.319999999999993,24.61,23.8,26.09,24.61,23.8,26.09,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-22,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,5,25.15,125.75,23.62,22.34,25.94,2023,2,0,11,22,Wednesday,47,4,0,0,0,0,0,0,0,326,4,5.0,3.0,4.0,5.0,4.0,3.0,3.0,3.857142857142857,0.5999999999999943,23.62,22.34,25.94,23.62,22.34,25.94,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-23,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.33,101.32,26.82,24.04,24.21,2023,3,0,11,23,Thursday,47,4,0,0,0,0,0,0,0,327,4,5.0,5.0,3.0,4.0,5.0,4.0,3.0,4.142857142857143,1.3199999999999932,26.82,24.04,24.21,26.82,24.04,24.21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-24,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,16,22.5,360.0,21.76,20.18,22.01,2023,4,1,11,24,Friday,47,4,0,0,0,0,0,0,0,328,4,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.285714285714286,-10.0,21.76,20.18,22.01,21.76,20.18,22.01,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,15,23.0,345.0,26.81,22.26,24.19,2023,5,0,11,25,Saturday,47,4,1,0,0,0,0,0,0,329,4,16.0,4.0,5.0,5.0,3.0,4.0,5.0,6.0,-8.0,26.81,22.26,24.19,26.81,22.26,24.19,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,16,23.0,368.0,25.72,22.78,24.36,2023,6,0,11,26,Sunday,47,4,1,0,0,0,0,0,0,330,4,15.0,16.0,4.0,5.0,5.0,3.0,4.0,7.428571428571429,-8.0,25.72,22.78,24.36,25.72,22.78,24.36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,12,22.5,270.0,25.09,22.53,25.54,2023,0,0,11,27,Monday,48,4,0,0,1,0,0,0,0,331,4,16.0,15.0,16.0,4.0,5.0,5.0,3.0,9.142857142857142,-10.0,25.09,22.53,25.54,25.09,22.53,25.54,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,8,23.75,190.0,23.88,22.38,23.88,2023,1,0,11,28,Tuesday,48,4,0,0,0,0,0,0,0,332,4,12.0,16.0,15.0,16.0,4.0,5.0,5.0,10.428571428571429,-5.0,23.88,22.38,23.88,23.88,22.38,23.88,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,8,23.75,190.0,23.62,22.16,25.68,2023,2,0,11,29,Wednesday,48,4,0,0,0,0,0,0,0,333,5,8.0,12.0,16.0,15.0,16.0,4.0,5.0,10.857142857142858,-5.0,23.62,22.16,25.68,23.62,22.16,25.68,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.15,75.45,24.06,23.74,25.63,2023,3,0,11,30,Thursday,48,4,0,0,0,0,1,0,0,334,5,8.0,8.0,12.0,16.0,15.0,16.0,4.0,11.285714285714286,0.5999999999999943,24.06,23.74,25.63,24.06,23.74,25.63,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-01,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.05,100.2,26.36,22.5,24.27,2024,4,0,11,1,Friday,44,4,0,0,0,1,0,0,0,306,1,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,0.20000000000000281,26.36,22.5,24.27,26.36,22.5,24.27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-02,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,5,24.9,124.5,27.19,22.05,24.73,2024,5,0,11,2,Saturday,44,4,1,0,0,0,0,0,0,307,1,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.142857142857143,-0.40000000000000563,27.19,22.05,24.73,27.19,22.05,24.73,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.23,100.92,25.16,22.88,24.49,2024,6,0,11,3,Sunday,44,4,1,0,0,0,0,0,0,308,1,5.0,4.0,3.0,3.0,3.0,3.0,2.0,3.2857142857142856,0.9200000000000017,25.16,22.88,24.49,25.16,22.88,24.49,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-04,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.46,97.84,26.07,23.63,23.47,2024,0,0,11,4,Monday,45,4,0,0,0,0,0,0,0,309,1,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.5714285714285716,-2.1599999999999966,26.07,23.63,23.47,26.07,23.63,23.47,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.26,101.04,26.38,23.04,25.2,2024,1,0,11,5,Tuesday,45,4,0,0,0,0,0,0,0,310,1,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.7142857142857144,1.0400000000000063,26.38,23.04,25.2,26.38,23.04,25.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.98,99.92,27.05,23.14,24.17,2024,2,0,11,6,Wednesday,45,4,0,0,0,0,0,0,0,311,1,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.857142857142857,-0.0799999999999983,27.05,23.14,24.17,27.05,23.14,24.17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.39,76.17,25.06,24.2,25.2,2024,3,0,11,7,Thursday,45,4,0,0,0,0,0,0,0,312,1,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,1.5600000000000023,25.06,24.2,25.2,25.06,24.2,25.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.34,101.36,23.31,23.42,24.11,2024,4,0,11,8,Friday,45,4,0,0,0,0,0,0,0,313,2,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.3599999999999994,23.31,23.42,24.11,23.31,23.42,24.11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-09,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.54,102.16,23.55,23.0,24.7,2024,5,0,11,9,Saturday,45,4,1,0,0,0,0,0,0,314,2,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.1599999999999966,23.55,23.0,24.7,23.55,23.0,24.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-10,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.75,99.0,25.91,23.59,26.11,2024,6,0,11,10,Sunday,45,4,1,0,0,0,0,0,0,315,2,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.857142857142857,-1.0,25.91,23.59,26.11,25.91,23.59,26.11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-11,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.25,101.0,26.65,22.99,25.53,2024,0,0,11,11,Monday,46,4,0,0,0,0,0,0,0,316,2,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.857142857142857,1.0,26.65,22.99,25.53,26.65,22.99,25.53,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-12,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.73,77.19,24.3,22.6,24.0,2024,1,0,11,12,Tuesday,46,4,0,0,0,0,0,0,0,317,2,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.857142857142857,2.9200000000000017,24.3,22.6,24.0,24.3,22.6,24.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-13,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.59,76.77,23.0,23.28,25.4,2024,2,0,11,13,Wednesday,46,4,0,0,0,0,0,0,0,318,2,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.7142857142857144,2.3599999999999994,23.0,23.28,25.4,23.0,23.28,25.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-14,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.03,75.09,26.41,22.79,25.81,2024,3,0,11,14,Thursday,46,4,0,0,0,0,0,0,0,319,2,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.5714285714285716,0.12000000000000455,26.41,22.79,25.81,26.41,22.79,25.81,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-15,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.19,100.76,24.95,22.66,23.55,2024,4,0,11,15,Friday,46,4,0,0,0,0,0,0,0,320,3,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.5714285714285716,0.7600000000000051,24.95,22.66,23.55,24.95,22.66,23.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-16,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,5,25.62,128.1,23.47,23.13,26.35,2024,5,0,11,16,Saturday,46,4,1,0,0,0,0,0,0,321,3,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.5714285714285716,2.480000000000004,23.47,23.13,26.35,23.47,23.13,26.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-17,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,5,25.15,125.75,26.85,24.12,25.77,2024,6,0,11,17,Sunday,46,4,1,0,0,0,0,0,0,322,3,5.0,4.0,3.0,3.0,3.0,4.0,4.0,3.7142857142857144,0.5999999999999943,26.85,24.12,25.77,26.85,24.12,25.77,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-18,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.32,97.28,24.08,21.83,25.91,2024,0,0,11,18,Monday,47,4,0,0,0,0,0,0,0,323,3,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.857142857142857,-2.719999999999999,24.08,21.83,25.91,24.08,21.83,25.91,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-19,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.55,102.2,26.3,23.07,24.21,2024,1,0,11,19,Tuesday,47,4,0,0,0,0,0,0,0,324,3,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.857142857142857,2.200000000000003,26.3,23.07,24.21,26.3,23.07,24.21,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-20,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.04,75.12,23.44,22.91,25.76,2024,2,0,11,20,Wednesday,47,4,0,0,0,0,0,0,0,325,3,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,0.1599999999999966,23.44,22.91,25.76,23.44,22.91,25.76,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-21,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.99,74.97,26.23,22.36,25.9,2024,3,0,11,21,Thursday,47,4,0,0,0,0,0,0,0,326,3,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,-0.04000000000000625,26.23,22.36,25.9,26.23,22.36,25.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-22,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.26,97.04,23.34,22.93,25.87,2024,4,0,11,22,Friday,47,4,0,0,0,0,0,0,0,327,4,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,-2.9599999999999937,23.34,22.93,25.87,23.34,22.93,25.87,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-23,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.93,99.72,23.76,22.78,25.14,2024,5,0,11,23,Saturday,47,4,1,0,0,0,0,0,0,328,4,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,-0.28000000000000114,23.76,22.78,25.14,23.76,22.78,25.14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-24,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.16,100.64,24.47,22.63,24.68,2024,6,0,11,24,Sunday,47,4,1,0,0,0,0,0,0,329,4,4.0,4.0,3.0,3.0,4.0,4.0,5.0,3.857142857142857,0.6400000000000006,24.47,22.63,24.68,24.47,22.63,24.68,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.27,72.81,26.34,22.47,25.37,2024,0,0,11,25,Monday,48,4,0,0,0,0,0,0,0,330,4,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.7142857142857144,-2.9200000000000017,26.34,22.47,25.37,26.34,22.47,25.37,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.32,72.96,26.26,23.34,24.43,2024,1,0,11,26,Tuesday,48,4,0,0,0,0,0,0,0,331,4,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.5714285714285716,-2.719999999999999,26.26,23.34,24.43,26.26,23.34,24.43,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,5,25.7,128.5,27.02,22.91,25.48,2024,2,0,11,27,Wednesday,48,4,0,0,0,0,0,0,0,332,4,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.4285714285714284,2.799999999999997,27.02,22.91,25.48,27.02,22.91,25.48,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,6,24.25,145.5,23.56,22.24,24.85,2024,3,0,11,28,Thursday,48,4,0,0,0,0,0,0,0,333,4,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.7142857142857144,-3.0,23.56,22.24,24.85,23.56,22.24,24.85,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,16,22.5,360.0,20.68,20.05,22.15,2024,4,1,11,29,Friday,48,4,0,0,0,0,0,0,0,334,5,6.0,5.0,3.0,3.0,4.0,4.0,4.0,4.142857142857143,-10.0,20.68,20.05,22.15,20.68,20.05,22.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,20,23.0,460.0,24.27,22.33,24.04,2024,5,0,11,30,Saturday,48,4,1,0,0,0,1,0,0,335,5,16.0,6.0,5.0,3.0,3.0,4.0,4.0,5.857142857142857,-8.0,24.27,22.33,24.04,24.27,22.33,24.04,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-01,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.12,120.36,39.32,37.38,39.15,2021,0,0,11,1,Monday,44,4,0,0,0,1,0,0,0,305,1,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.4285714285714284,0.2999999999999936,39.32,37.38,39.15,39.32,37.38,39.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-11-02,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.72,119.16,40.13,36.08,39.92,2021,1,0,11,2,Tuesday,44,4,0,0,0,0,0,0,0,306,1,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.5714285714285716,-0.7000000000000028,40.13,36.08,39.92,40.13,36.08,39.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-11-03,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.54,121.62,39.36,36.91,41.26,2021,2,0,11,3,Wednesday,44,4,0,0,0,0,0,0,0,307,1,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.7142857142857144,1.3499999999999979,39.36,36.91,41.26,39.36,36.91,41.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
